,area,주차면수,lon,lat,geometry,category,소유주체,급속/완속,완속충전기_설치가능여부,인구분포,자동차등록현황,administration,전기차증가량
300,1298.0,43.0,127.7260983,34.95293515,POINT (127.7260983 34.95293515),주차장,0,,0.0,0.11637049800229088,0.21120016202765649,광영동,-0.9339150629363145
301,1545.0,52.0,127.7226904,34.95290763,POINT (127.7226904 34.95290763),주차장,0,,1.0,0.3368346992188381,0.4125898591637785,광영동,-0.9339150629363145
302,862.0,32.0,127.6988915,34.930915500000005,POINT (127.6988915 34.9309155),주차장,1,,0.0,0.8899954875285401,0.9264878531999561,중마동,-0.16223444414195465
303,1165.0,39.0,127.695325,34.95092155,POINT (127.695325 34.95092155),주차장,1,,0.0,0.08556658087965632,0.16767532126168405,중마동,-0.16223444414195465
304,1698.0,57.0,127.6877548,34.94557969,POINT (127.6877548 34.94557969),주차장,1,,1.0,0.12303584802392731,0.20205802390208402,중마동,-0.16223444414195465
305,1325.0,44.0,127.6746348,35.09248192,POINT (127.6746348 35.09248192),주차장,1,,0.0,-3.7333089717488566,-3.6863932313536387,진상면,-1.1713552533345792
306,604.0,22.0,127.65822539999999,34.91686458,POINT (127.6582254 34.91686458),주차장,2,,0.0,1.2678018972940797,1.2960271739551816,골약동,-1.2900753485337115
307,1363.0,45.0,127.65616090000002,34.91845125,POINT (127.6561609 34.91845125),주차장,2,,0.0,1.1889288500008592,1.2139842770814433,골약동,-1.2900753485337115
308,1336.0,45.0,127.65483859999999,34.92098535,POINT (127.6548386 34.92098535),주차장,종중,,0.0,1.0402739460326038,1.0739258312545692,골약동,-1.2900753485337115
309,630.0,22.0,127.64775690000002,34.91401781,POINT (127.6477569 34.91401781),주차장,0,,0.0,1.5549805533673404,1.5711728446669675,골약동,-1.2900753485337115
310,1246.0,42.0,127.6099135,34.97085001,POINT (127.6099135 34.97085001),주차장,1,,0.0,-0.5469173160706102,-0.5239063855680705,광양읍,1.262406698247633
311,1251.0,42.0,127.607064,34.97400719,POINT (127.607064 34.97400719),주차장,1,,0.0,-0.5528687670280589,-0.5582264413374626,광양읍,1.262406698247633
312,2354.0,76.0,127.581352,34.97969655,POINT (127.581352 34.97969655),주차장,1,,1.0,-0.03264134113419433,-0.24153257397151712,광양읍,1.262406698247633
313,1970.0,66.0,127.58070670000001,34.97252394,POINT (127.5807067 34.97252394),주차장,1,,1.0,0.19932786439515315,-0.02459282366810066,광양읍,1.262406698247633
314,198.0,8.0,127.7151134,35.02087238,POINT (127.7151134 35.02087238),주차장,1,,0.0,-1.1750354525807176,-1.0684055815169156,진상면,-1.1713552533345792
315,207.0,9.0,127.7133404,35.02106834,POINT (127.7133404 35.02106834),주차장,1,,0.0,-1.2101437492833493,-1.0905805046063755,진상면,-1.1713552533345792
316,1449.0,48.0,127.7002687,34.93937716,POINT (127.7002687 34.93937716),주차장,1,,0.0,0.5991735924384538,0.6487443140506731,중마동,-0.16223444414195465
317,1226.0,41.0,127.6989909,34.94095552,POINT (127.6989909 34.94095552),주차장,1,,0.0,0.5084452016730391,0.5651394675269401,중마동,-0.16223444414195465
318,2969.0,96.0,127.69542790000001,34.93625307,POINT (127.6954279 34.93625307),주차장,1,,1.0,0.5918510039960269,0.6482448956844913,중마동,-0.16223444414195465
319,6191.0,117.0,127.69466969999999,34.94184511,POINT (127.6946697 34.94184511),주차장,1,,1.0,0.3688273174303363,0.43656182071552585,중마동,-0.16223444414195465
320,1762.0,59.0,127.6887739,34.94984577,POINT (127.6887739 34.94984577),주차장,1,,1.0,0.005612931377850929,0.08798797131691288,중마동,-0.16223444414195465
321,1705.0,57.0,127.68773229999998,34.94305511,POINT (127.6877323 34.94305511),주차장,1,,1.0,0.2051373355636041,0.27946784677363323,중마동,-0.16223444414195465
322,530.0,18.0,127.68316100000001,34.93816484,POINT (127.683161 34.93816484),주차장,1,,0.0,0.3035061336041861,0.37427924561299325,골약동,-1.2900753485337115
323,1318.0,44.0,127.6584668,34.91736383,POINT (127.6584668 34.91736383),주차장,0,,0.0,1.23642622015986,1.2629382888597018,골약동,-1.2900753485337115
324,604.0,22.0,127.65763929999999,34.92030306,POINT (127.6576393 34.92030306),주차장,2,,0.0,1.058734151371819,1.093779453342366,골약동,-1.2900753485337115
325,626.0,22.0,127.65601869999999,34.91790247,POINT (127.6560187 34.91790247),주차장,2,,0.0,1.2210836682257786,1.2486909739738217,골약동,-1.2900753485337115
326,641.0,23.0,127.65516129999999,34.921452,POINT (127.6551613 34.921452),주차장,0,,0.0,1.0056235196923613,1.0431220162162598,골약동,-1.2900753485337115
327,597.0,21.0,127.653517,34.91905189,POINT (127.653517 34.91905189),주차장,0,,0.0,1.172608615871887,1.202296309338396,골약동,-1.2900753485337115
328,635.0,23.0,127.64783179999999,34.91523317,POINT (127.6478318 34.91523317),주차장,2,,0.0,1.473665975557688,1.4936124749536697,골약동,-1.2900753485337115
329,2684.0,87.0,127.6472736,34.94297118,POINT (127.6472736 34.94297118),주차장,1,,1.0,-0.06240117116912223,0.010094352465958589,골약동,-1.2900753485337115
330,1482.0,49.0,127.6461858,34.91568574,POINT (127.6461858 34.91568574),주차장,2,,0.0,1.470112879447706,1.4839075077998864,골약동,-1.2900753485337115
331,1286.0,43.0,127.6461873,34.91088768,POINT (127.6461873 34.91088768),주차장,0,,0.0,1.7928245620306238,1.799716378900579,골약동,-1.2900753485337115
332,1452.0,48.0,127.64546399999999,34.91294,POINT (127.645464 34.91294),주차장,0,,0.0,1.65797744177894,1.6711197702818825,골약동,-1.2900753485337115
333,1506.0,50.0,127.64338000000001,34.9129426,POINT (127.64338 34.9129426),주차장,0,,0.0,1.6903478536917727,1.7023956054620089,골약동,-1.2900753485337115
334,1250.0,42.0,127.64264320000001,34.9112024,POINT (127.6426432 34.9112024),주차장,2,,0.0,1.8234561813391843,1.8264387344573192,골약동,-1.2900753485337115
335,2210.0,71.0,127.64264240000001,34.91587588,POINT (127.6426424 34.91587588),주차장,2,,1.0,1.5099217847104818,1.520996293290421,골약동,-1.2900753485337115
336,359.0,14.0,127.5882017,34.97235574,POINT (127.5882017 34.97235574),주차장,1,,0.0,0.1569986209830855,-0.045909762911461406,광양읍,1.262406698247633
337,1910.0,64.0,127.58172520000001,34.97817808,POINT (127.5817252 34.97817808),주차장,1,,1.0,4.73189809997789e-05,-0.19412293324338295,광양읍,1.262406698247633
338,615.0,22.0,127.64059830000001,34.911784999999995,POINT (127.6405983 34.91178499999999),주차장,1,,0.0,1.8135067027710912,1.8174339286204342,골약동,-1.2900753485337115
339,623.0,22.0,127.63767379999999,34.91176842,POINT (127.6376738 34.91176842),주차장,0,,0.0,1.863923885781034,1.8648393864685973,골약동,-1.2900753485337115
340,729.0,23.0,127.75228329999999,34.94699978,POINT (127.7522833 34.94699978),주차장,1,,0.0,0.23093712367797326,0.5043785154716939,태인동,-1.2900753485337115
341,3909.0,106.0,127.7002523,34.94020225,POINT (127.7002523 34.94020225),주차장,1,,1.0,0.5699852339344813,0.6226654887809866,중마동,-0.16223444414195465
342,6782.0,128.0,127.58198279999999,34.92954005,POINT (127.5819828 34.92954005),주차장,2,,1.0,2.50526958578748,2.111370123385433,광양읍,1.262406698247633
343,6031.0,114.0,127.5982453,34.92905589,POINT (127.5982453 34.92905589),주차장,0,,1.0,1.9599152811911038,1.7741480236493326,광양읍,1.262406698247633
344,1200.0,40.0,127.7152544,34.97791948,POINT (127.7152544 34.97791948),주차장,1,,0.0,-0.23983177188401253,-0.13726546610674428,옥곡면,-1.111995205735013
345,2692.0,87.0,127.6064423,34.9426135,POINT (127.6064423 34.9426135),주차장,1,,1.0,0.8286381494710393,0.7711321050528132,광양읍,1.262406698247633
346,3143.0,85.0,127.6063808,34.94442097,POINT (127.6063808 34.94442097),주차장,1,,1.0,0.726626517839925,0.6751551513087064,광양읍,1.262406698247633
347,1715.0,57.0,127.7196483,34.97437152,POINT (127.7196483 34.97437152),주차장,1,,1.0,-0.14175165400651438,-0.0478966829271,옥곡면,-1.111995205735013
348,980.0,31.0,127.71666979999999,34.97709706,POINT (127.7166698 34.97709706),주차장,1,,0.0,-0.18675006790181,-0.11246753860867176,옥곡면,-1.111995205735013
349,713.0,22.0,127.7606649,34.97708675,POINT (127.7606649 34.97708675),주차장,1,,0.0,-0.5430092090588283,-0.3338428716101693,진월면,-1.1713552533345792
350,382.0,15.0,127.7588598,34.97360529,POINT (127.7588598 34.97360529),주차장,1,,0.0,-0.15933860720221205,0.036045034920938926,진월면,-1.1713552533345792
351,1587.0,53.0,127.6091228,34.96947489,POINT (127.6091228 34.96947489),주차장,1,,1.0,-0.4860590849642337,-0.46218662962789525,광양읍,1.262406698247633
352,1096.0,37.0,127.60557220000001,34.96379928,POINT (127.6055722 34.96379928),주차장,0,,0.0,-0.172504266216533,-0.20324210050953967,광양읍,1.262406698247633
353,972.0,30.0,127.6051006,34.96547991,POINT (127.6051006 34.96547991),주차장,2,,0.0,-0.2220846660083117,-0.25290448296435736,광양읍,1.262406698247633
354,149.0,6.0,127.58655520000002,34.97221704,POINT (127.5865552 34.97221704),주차장,1,,0.0,0.14419446986525591,-0.030660621515871605,광양읍,1.262406698247633
355,487.0,16.0,127.5861715,34.97381239,POINT (127.5861715 34.97381239),주차장,1,,0.0,0.10233264493282872,-0.10066715240765044,광양읍,1.262406698247633
356,1980.0,66.0,127.58068300000001,34.97013124,POINT (127.580683 34.97013124),주차장,1,,1.0,0.2663351690652576,0.044476359259331015,광양읍,1.262406698247633
357,1280.0,43.0,127.57976640000001,34.982583399999996,POINT (127.5797664 34.9825834),주차장,1,,0.0,-0.14124128292258867,-0.33878081377745134,광양읍,1.262406698247633
358,1890.0,63.0,127.5764997,34.98007991,POINT (127.5764997 34.98007991),주차장,1,,1.0,-0.09218510467851884,-0.33718856662604485,광양읍,1.262406698247633
359,3370.0,91.0,127.762056,34.94472163,POINT (127.762056 34.94472163),주차장,1,,1.0,-0.21750913406535777,0.17205831714350783,태인동,-1.2900753485337115
360,5790.0,193.0,127.58751969999999,34.97020002,POINT (127.5875197 34.97020002),주차장,1,,1.0,0.2402587757832586,0.028022219257307218,광양읍,1.262406698247633
361,512.0,18.0,127.58484229999999,34.97770271,POINT (127.5848423 34.97770271),주차장,1,,0.0,-0.02267182001456653,-0.22224194650518544,광양읍,1.262406698247633
362,215.0,9.0,127.7543183,34.94400669,POINT (127.7543183 34.94400669),주차장,1,,0.0,0.3881484936788995,0.6534956465321075,태인동,-1.2900753485337115
363,1022.0,34.0,127.6993274,34.98898902,POINT (127.6993274 34.98898902),주차장,1,,0.0,-0.7920721254218495,-0.682088725517561,옥곡면,-1.111995205735013
364,2068.0,67.0,127.7205914,34.96249282,POINT (127.7205914 34.96249282),주차장,1,,1.0,0.18829496985511776,0.24564112017034156,광영동,-0.9339150629363145
365,1859.0,62.0,127.6055655,34.97405341,POINT (127.6055655 34.97405341),주차장,0,,1.0,-0.5019208149416147,-0.519463140419893,광양읍,1.262406698247633
366,620.0,22.0,127.5830896,34.96886725,POINT (127.5830896 34.96886725),주차장,0,,0.0,0.2884414838911706,0.09714156332246962,광양읍,1.262406698247633
367,1562.0,52.0,127.5891553,34.97767287,POINT (127.5891553 34.97767287),주차장,0,,1.0,-0.03249767678026769,-0.21929465252579064,광양읍,1.262406698247633
368,896.0,33.0,127.57193570000001,34.97620422,POINT (127.5719357 34.97620422),주차장,1,,0.0,-0.0871674879652904,-0.36434155921938155,광양읍,1.262406698247633
369,4361.0,93.0,127.60295159999998,34.95237473,POINT (127.6029516 34.95237473),주차장,1,,1.0,0.4232351655326032,0.35985309584304753,광양읍,1.262406698247633
370,1500.0,50.0,127.71824740000001,34.96474451,POINT (127.7182474 34.96474451),주차장,1,,0.0,0.15366447953964793,0.18102842219686113,광영동,-0.9339150629363145
371,3450.0,93.0,127.70271229999999,34.93679991,POINT (127.7027123 34.93679991),주차장,2,,1.0,0.7639078666692816,0.8064884133127438,중마동,-0.16223444414195465
372,1825.0,61.0,127.70470759999999,34.93744901,POINT (127.7047076 34.93744901),주차장,2,,1.0,0.8042041691025819,0.8439396497187615,중마동,-0.16223444414195465
373,2964.0,96.0,127.60341070000001,34.95061287,POINT (127.6034107 34.95061287),주차장,1,,1.0,0.4962430196113099,0.4296626927916054,광양읍,1.262406698247633
374,250.0,10.0,127.6176893,35.00545845,POINT (127.6176893 35.00545845),주차장,2,,0.0,-1.2764399543781797,-1.237757429714846,옥룡면,-0.9932751105358807
375,810.0,30.0,127.67537469999999,34.93458631,POINT (127.6753747 34.93458631),주차장,2,,0.0,0.34327301687067624,0.40944311026545943,골약동,-1.2900753485337115
376,622.0,22.0,127.6782298,34.93395095,POINT (127.6782298 34.93395095),주차장,1,,0.0,0.39872445570822307,0.46351511836791714,골약동,-1.2900753485337115
377,820.0,30.0,127.6775676,34.93537905,POINT (127.6775676 34.93537905),주차장,2,,0.0,0.33735704703833386,0.40648715018271375,골약동,-1.2900753485337115
378,547.0,19.0,127.6970082,34.94219644,POINT (127.6970082 34.94219644),주차장,1,,0.0,0.410381820996354,0.47348098176652004,중마동,-0.16223444414195465
379,485.0,16.0,127.71162859999998,34.96650417,POINT (127.7116286 34.96650417),주차장,0,,0.0,0.10073121469256806,0.1711151886584561,광영동,-0.9339150629363145
380,1030.0,34.0,127.56288899999998,34.95902697,POINT (127.562889 34.95902697),주차장,0,,0.0,0.27287024018626516,0.10825518261571149,광양읍,1.262406698247633
381,836.0,31.0,127.75769070000001,34.97363902,POINT (127.7576907 34.97363902),주차장,2,,0.0,-0.17335303150937756,0.03425867833146559,진월면,-1.1713552533345792
382,2321.0,75.0,127.763345,34.95733235,POINT (127.763345 34.95733235),주차장,1,,1.0,-0.4754605398790364,-0.08349233560414128,태인동,-1.2900753485337115
383,1650.0,55.0,127.7615388,34.9583847,POINT (127.7615388 34.9583847),주차장,1,,1.0,-0.3697572353040887,-0.018027696568511335,태인동,-1.2900753485337115
384,2752.0,89.0,127.7599123,34.95857137,POINT (127.7599123 34.95857137),주차장,2,,1.0,-0.2365504364535185,0.11787827569140633,태인동,-1.2900753485337115
385,1382.0,46.0,127.6262277,34.94372244,POINT (127.6262277 34.94372244),주차장,1,,0.0,0.18734426303010498,0.25425906246988544,광양읍,1.262406698247633
386,2897.0,93.0,127.5962869,34.97409391,POINT (127.5962869 34.97409391),주차장,2,,1.0,-0.19155410697260278,-0.27151818418801005,광양읍,1.262406698247633
387,2397.0,77.0,127.59690970000001,34.97412125,POINT (127.5969097 34.97412125),주차장,2,,1.0,-0.21378934759375307,-0.2934456396152989,광양읍,1.262406698247633
388,1066.0,36.0,127.5943043,34.97432287,POINT (127.5943043 34.97432287),주차장,2,,0.0,-0.14185322292973107,-0.22618654660456447,광양읍,1.262406698247633
389,946.0,30.0,127.5939874,34.97544085,POINT (127.5939874 34.97544085),주차장,2,,0.0,-0.16026180078303573,-0.2443032804576375,광양읍,1.262406698247633
390,1149.0,38.0,127.59429399999999,34.97745643,POINT (127.594294 34.97745643),주차장,2,,0.0,-0.22388846025242468,-0.3038594724075508,광양읍,1.262406698247633
391,467.0,16.0,127.69168400000001,34.95554437,POINT (127.691684 34.95554437),주차장,1,,0.0,-0.10791597850898248,-0.01678817012848288,중마동,-0.16223444414195465
392,181.0,8.0,127.75899960000001,34.97152665,POINT (127.7589996 34.97152665),주차장,1,,0.0,-0.11312267072325688,0.07727809940778142,진월면,-1.1713552533345792
393,3363.0,91.0,127.7585807,34.97225943,POINT (127.7585807 34.97225943),주차장,1,,1.0,-0.14718506713519852,0.08184658627592985,진월면,-1.1713552533345792
394,213.0,9.0,127.75928799999998,34.97052146,POINT (127.759288 34.97052146),주차장,"시, 도유지",,0.0,-0.27599153143684857,0.11118972322355018,진월면,-1.1713552533345792
395,1464.0,49.0,127.7589821,34.96953242,POINT (127.7589821 34.96953242),주차장,1,,0.0,-0.07595060350136514,0.1136451252649593,진월면,-1.1713552533345792
396,302.0,12.0,127.7584614,34.96825941,POINT (127.7584614 34.96825941),주차장,1,,0.0,-0.07213346480040243,0.15825619421536588,진월면,-1.1713552533345792
397,2513.0,81.0,127.757974,34.96767842,POINT (127.757974 34.96767842),주차장,1,,1.0,-0.07894465954131688,0.151233316561549,진월면,-1.1713552533345792
398,808.0,30.0,127.75648770000001,34.96538008,POINT (127.7564877 34.96538008),주차장,0,,0.0,-0.06343367678956877,0.16610464559752225,진월면,-1.1713552533345792
399,266.0,11.0,127.6190196,35.00639371,POINT (127.6190196 35.00639371),주차장,2,,0.0,-1.3000052424364894,-1.2470874086515142,옥룡면,-0.9932751105358807
400,4422.0,94.0,127.5869761,34.93664674,POINT (127.5869761 34.93664674),주차장,2,,1.0,1.89220987730558,1.6752631478770796,광양읍,1.262406698247633
401,3559.0,96.0,127.5695071,34.96635214,POINT (127.5695071 34.96635214),주차장,1,,1.0,0.20123082146328605,-0.06355780928542884,광양읍,1.262406698247633
402,1135.0,38.0,127.67406670000001,34.93819620000001,POINT (127.6740667 34.93819620000001),주차장,2,,0.0,0.18738305416755688,0.26349307348112944,골약동,-1.2900753485337115
403,1155.0,38.0,127.67453390000001,34.93695978,POINT (127.6745339 34.93695978),주차장,0,,0.0,0.24159223002857605,0.3144205292734035,골약동,-1.2900753485337115
404,1160.0,39.0,127.67770530000001,34.93850156,POINT (127.6777053 34.93850156),주차장,2,,0.0,0.2182101819528255,0.29161701131268564,골약동,-1.2900753485337115
405,1160.0,39.0,127.6776928,34.93694222,POINT (127.6776928 34.93694222),주차장,2,,0.0,0.27466438261217146,0.3489366503065149,골약동,-1.2900753485337115
406,143.0,6.0,127.61809170000001,35.00576674,POINT (127.6180917 35.00576674),주차장,2,,0.0,-1.2828752983646992,-1.242092672094678,옥룡면,-0.9932751105358807
407,820.0,30.0,127.6795239,34.93655786,POINT (127.6795239 34.93655786),주차장,1,,0.0,0.3129694196388755,0.38342971676058324,골약동,-1.2900753485337115
408,802.0,30.0,127.67315220000002,34.93500327,POINT (127.6731522 34.93500327),주차장,0,,0.0,0.305549277532653,0.3718415269329007,골약동,-1.2900753485337115
409,5511.0,184.0,127.5649258,34.96004665,POINT (127.5649258 34.96004665),주차장,0,,1.0,0.2582852562187765,0.06287243781242978,광양읍,1.262406698247633
410,1351.0,45.0,127.56774820000001,34.9584472,POINT (127.5677482 34.9584472),주차장,0,,0.0,0.4552353143093858,0.17004974078943566,광양읍,1.262406698247633
411,2045.0,66.0,127.5669594,34.95727859,POINT (127.5669594 34.95727859),주차장,0,,1.0,0.4612116156487319,0.23572144725404331,광양읍,1.262406698247633
412,1176.0,39.0,127.7126307,34.94171225,POINT (127.7126307 34.94171225),주차장,0,,0.0,0.7819298616873399,0.7998615692404274,중마동,-0.16223444414195465
413,1261.0,42.0,127.7109665,34.94273289,POINT (127.7109665 34.94273289),주차장,0,,0.0,0.7513395200323234,0.7663497624548739,중마동,-0.16223444414195465
414,1619.0,54.0,127.7128939,34.94452868,POINT (127.7128939 34.94452868),주차장,0,,1.0,0.6953346616184433,0.718900102778466,중마동,-0.16223444414195465
415,915.0,29.0,127.71433789999999,34.94512777,POINT (127.7143379 34.94512777),주차장,2,,0.0,0.6557923726154103,0.7183057543260476,중마동,-0.16223444414195465
416,167.0,7.0,127.59136070000001,34.97560931,POINT (127.5913607 34.97560931),주차장,1,,0.0,-0.05892127087992124,-0.24876194504926222,광양읍,1.262406698247633
417,234.0,10.0,127.5913749,34.97610886,POINT (127.5913749 34.97610886),주차장,1,,0.0,-0.07231730328444261,-0.26042439103649095,광양읍,1.262406698247633
418,852.0,32.0,127.5903567,34.97700053,POINT (127.5903567 34.97700053),주차장,1,,0.0,-0.053488996763625514,-0.2417284488410874,광양읍,1.262406698247633
419,582.0,20.0,127.5872108,34.97650004,POINT (127.5872108 34.97650004),주차장,1,,0.0,-0.0015020082360839566,-0.18965818171174478,광양읍,1.262406698247633
420,1750.0,58.0,127.5882169,34.97922992,POINT (127.5882169 34.97922992),주차장,2,,1.0,-0.09478897570487273,-0.25589912025600264,광양읍,1.262406698247633
421,162.0,7.0,127.72496389999999,34.95189983,POINT (127.7249639 34.95189983),주차장,1,,0.0,0.25246605413894285,0.33143820364704846,광영동,-0.9339150629363145
422,161.0,7.0,127.7567098,34.96605149,POINT (127.7567098 34.96605149),주차장,1,,0.0,-0.07069241223703637,0.14864977513980535,진월면,-1.1713552533345792
423,305.0,12.0,127.75705,34.96627843,POINT (127.75705 34.96627843),주차장,"시, 도유지",,0.0,-0.06103625021965635,0.1513508878237713,진월면,-1.1713552533345792
424,281.0,12.0,127.7568774,34.96628402,POINT (127.7568774 34.96628402),주차장,0,,0.0,-0.0701323401678205,0.14491079722788483,진월면,-1.1713552533345792
425,1947.0,65.0,127.59028319999999,34.97382894,POINT (127.5902832 34.97382894),주차장,1,,1.0,0.03279262997192939,-0.16548818784945699,광양읍,1.262406698247633
426,805.0,30.0,127.58994129999999,34.97387051,POINT (127.5899413 34.97387051),주차장,0,,0.0,0.045498173516854014,-0.15402222705020785,광양읍,1.262406698247633
427,1244.0,41.0,127.6665903,34.93273694,POINT (127.6665903 34.93273694),주차장,2,,0.0,0.36620168303633466,0.43159647610700663,골약동,-1.2900753485337115
428,2657.0,86.0,127.584608,34.97562896,POINT (127.584608 34.97562896),주차장,1,,1.0,0.03872439053070262,-0.13181455991709307,광양읍,1.262406698247633
429,1313.0,44.0,127.6984953,34.92671326,POINT (127.6984953 34.92671326),주차장,1,,0.0,1.0702991968580375,1.0954429093665614,중마동,-0.16223444414195465
430,597.0,1.0,127.60178700000002,35.096565999999996,POINT (127.601787 35.096566),야영장,0,,0.0,-4.258269975280036,-4.223877032664624,옥룡면,-0.9932751105358807
431,52236.0,174.0,127.710849,35.060546,POINT (127.710849 35.060546),야영장,0,,1.0,-1.8938161529126454,-1.711662974908002,다압면,-1.2900753485337115
432,425821.0,1419.0,127.631555,35.069553000000006,POINT (127.631555 35.06955300000001),야영장,0,,1.0,-1.9593701359427023,-2.077114074815582,옥룡면,-0.9932751105358807
433,650.0,2.0,127.562487,35.076192999999996,POINT (127.562487 35.076193),야영장,0,,0.0,-4.137435175809621,-4.098523702082369,봉강면,-1.052635158135447
434,3293527.0,10978.0,127.59118400000001,35.054216,POINT (127.591184 35.054216),야영장,1,,1.0,-3.4021284979662414,-3.3708895026043337,옥룡면,-0.9932751105358807
435,22502.0,75.0,127.581644,35.005226,POINT (127.581644 35.005226),야영장,1,,1.0,-1.0348914839327445,-1.1872888703397975,봉강면,-1.052635158135447
436,22707.0,,127.69595400420063,34.940425025253525,POINT (127.6959540042006 34.94042502525352),공공문화체육시설,2,,0.0,0.44709868815545684,0.5130683746372536,중마동,-0.16223444414195465
437,17094.0,,127.69198097197813,34.93377634511689,POINT (127.6919809719781 34.93377634511689),공공문화체육시설,2,,0.0,0.6073551190028547,0.6680832654406801,중마동,-0.16223444414195465
438,19265.0,,127.69038294466894,34.946868443037864,POINT (127.6903829446689 34.94686844303786),공공문화체육시설,2,,0.0,0.1251775423201969,0.20350835543264606,중마동,-0.16223444414195465
439,12998.0,,127.68943778248563,34.9556402521714,POINT (127.6894377824856 34.9556402521714),공공문화체육시설,2,,0.0,-0.14401527805657055,-0.05443140846899719,중마동,-0.16223444414195465
440,20596.0,,127.6856820655038,34.947575492384864,POINT (127.6856820655038 34.94757549238486),공공문화체육시설,2,,0.0,0.027262202204397137,0.11067660373776765,중마동,-0.16223444414195465
441,13007.0,,127.68361155730325,34.94779937249482,POINT (127.6836115573033 34.94779937249482),공공문화체육시설,2,,0.0,-0.009302262255957254,0.07406449831586866,골약동,-1.2900753485337115
442,10334.0,,127.6600999960241,34.923122719314165,POINT (127.6600999960241 34.92312271931416),공공문화체육시설,2,,0.0,0.884474791323763,0.9234939063531523,골약동,-1.2900753485337115
443,14934.0,,127.69567897794808,34.9332642674461,POINT (127.6956789779481 34.9332642674461),공공문화체육시설,2,,0.0,0.7091187106407348,0.7612525079154621,중마동,-0.16223444414195465
444,9267.0,,127.63877363959854,34.913830570123764,POINT (127.6387736395985 34.91383057012376),공공문화체육시설,2,,0.0,1.7030185380790672,1.7125058802308208,골약동,-1.2900753485337115
445,15001.0,,127.61881997597928,35.009560892434074,POINT (127.6188199759793 35.00956089243407),공공문화체육시설,2,,0.0,-1.3178075876689208,-1.289395878550113,옥룡면,-0.9932751105358807
446,10999.0,,127.69437066106201,34.93445414943533,POINT (127.694370661062 34.93445414943533),공공문화체육시설,2,,0.0,0.634619048595749,0.6933625491514795,중마동,-0.16223444414195465
447,12998.0,,127.6918187781412,34.93719612214442,POINT (127.6918187781412 34.93719612214442),공공문화체육시설,2,,0.0,0.4752908610608676,0.540220911676948,중마동,-0.16223444414195465
448,11639.0,,127.60186080131373,34.963242537638855,POINT (127.6018608013137 34.96324253763886),공공문화체육시설,2,,0.0,-0.02165199528640977,-0.0707733229833681,광양읍,1.262406698247633
449,777.0,,127.58513485617398,34.96851672943244,POINT (127.585134856174 34.96851672943244),공공문화체육시설,2,,0.0,0.30827502537131707,0.07683713445847629,광양읍,1.262406698247633
450,30195.0,,127.58362671821732,34.971669761944256,POINT (127.5836267182173 34.97166976194426),공공문화체육시설,2,,0.0,0.18106509305573001,0.0015403087864949562,광양읍,1.262406698247633
451,18442.0,,127.58224942215985,34.94363676448197,POINT (127.5822494221598 34.94363676448197),공공문화체육시설,2,,0.0,1.52376516627533,1.2285838942520146,광양읍,1.262406698247633
452,22490.0,,127.58079532823587,34.97564078861613,POINT (127.5807953282359 34.97564078861613),공공문화체육시설,2,,0.0,0.09772285800102982,-0.1364211643046555,광양읍,1.262406698247633
453,35710.0,,127.57063327812091,34.96916718120134,POINT (127.5706332781209 34.96916718120134),공공문화체육시설,2,,0.0,0.12984110989730072,-0.166515155786466,광양읍,1.262406698247633
454,16527.0,,127.58305539903954,34.98070769933739,POINT (127.5830553990395 34.98070769933739),공공문화체육시설,2,,0.0,-0.09993330281998679,-0.29167341449650513,광양읍,1.262406698247633
455,9078.0,,127.58099737378606,34.97326198354192,POINT (127.5809973737861 34.97326198354192),공공문화체육시설,2,,0.0,0.16692361603997594,-0.0560293129002751,광양읍,1.262406698247633
456,20247.0,,127.57900699000997,34.976116122945214,POINT (127.57900699001 34.97611612294521),공공문화체육시설,2,,0.0,0.07444696144007756,-0.13156667953161508,광양읍,1.262406698247633
457,10968.0,,127.57884131548418,34.97902531436385,POINT (127.5788413154842 34.97902531436385),공공문화체육시설,2,,0.0,-0.016693525159952084,-0.22918867494735048,광양읍,1.262406698247633
458,16084.0,,127.68787370323801,34.95405133954143,POINT (127.687873703238 34.95405133954143),공공문화체육시설,2,,0.0,-0.12597198771440124,-0.03604876618499535,중마동,-0.16223444414195465
459,25096.0,,127.58981324568325,34.979651392479965,POINT (127.5898132456832 34.97965139247997),공공문화체육시설,2,,0.0,-0.11159260456594906,-0.28596759767040886,광양읍,1.262406698247633
460,61274.0,,127.56790369959317,34.95431868552036,POINT (127.5679036995932 34.95431868552036),공공문화체육시설,2,,0.0,0.6924208630151937,0.3264660210122508,광양읍,1.262406698247633
461,92965.0,,127.56414159831527,34.95568654750613,POINT (127.5641415983153 34.95568654750613),공공문화체육시설,2,,0.0,0.4214032718290125,0.2201925231093853,광양읍,1.262406698247633
462,27563.0,,127.72841035689947,34.94658327104155,POINT (127.7284103568995 34.94658327104155),공공문화체육시설,2,,0.0,0.10792831134981748,0.28492536015412195,금호동,-0.7558349201376161
463,232.0,,127.72593869903834,34.952656102293034,POINT (127.7259386990383 34.95265610229303),공공문화체육시설,2,,0.0,0.14256549320699222,0.22117410005639465,광영동,-0.9339150629363145
464,14378.0,,127.72033785838987,34.96327722702393,POINT (127.7203378583899 34.96327722702393),공공문화체육시설,2,,0.0,0.15691770310988473,0.2150422865951226,광영동,-0.9339150629363145
